"","sample_ids","2aminethanol;substrate","2ketogluconate;substrate","3hydroxybutyrate;substrate","4hydroxbenzoate;substrate","5ketogluconate;substrate","acetate;substrate","adipate;substrate","adonitol;substrate","aerobic;metabolism","aerobic_chemo_heterotrophy;pathways","alaninamide;substrate","alanine;substrate","alpha_ketovalerate;substrate","anaerobic;metabolism","arabinose;substrate","arabitol;substrate","arginine;substrate","asparagine;substrate","aspartate;substrate","bacillus;cell_shape","biomass_degrader;pathways","butanol;substrate","caprate;substrate","catalase;pathways","cellobiose;substrate","cellulose_degradation;pathways","cellulose_degrader;pathways","citrate;substrate","coccobacillus;cell_shape","coccus;cell_shape","dextrin;substrate","ethanol;substrate","facultative_anaerobic;metabolism","facultative;metabolism","filament;cell_shape","flagella;motility","formate;substrate","formic_acid;substrate","fructose;substrate","fucose;substrate","galactose;substrate","galacturonate;substrate","galacturonic_acid;substrate","gelatin;substrate","gelatinase;pathways","gliding;motility","gluconate;substrate","gluconic_acid;substrate","glucose;substrate","glucuronamide;substrate","glutamate;substrate","glycerol;substrate","glycine;substrate","glycogen;substrate","h2_co2;substrate","h2_methanol;substrate","histidine;substrate","hyrdoxyproline;substrate","indole_synthesis;pathways","inosine;substrate","lactate;substrate","lactose;substrate","leucine;substrate","malate;substrate","maltose;substrate","mannitol;substrate","mannose;substrate","melibiose;substrate","methyl_beta_d_glucoside;substrate","methyl_betadglucoside;substrate","methyl_pyruvate;substrate","myoinositol;substrate","n_acetylglucosamine;substrate","nacetylgulcosamine;substrate","negative;gram_stain","nitrate_reduction;pathways","nitrogen_fixation;pathways","no;motility","no;sporulation","obligate_aerobic;metabolism","obligate_anaerobic;metabolism","ornithine;substrate","phenylacetate;substrate","phenylalanine;substrate","pleomorphic;cell_shape","positive;gram_stain","proline;substrate","propionate;substrate","putrescine;substrate","pyruvate;substrate","pyruvic_acid_methyl_ester;substrate","quinic_acid;substrate","raffinose;substrate","rhamnose;substrate","ribose;substrate","salicin;substrate","serine;substrate","sorbitol;substrate","spiral;cell_shape","starch;substrate","suberate;substrate","succinate;substrate","sucrose;substrate","sugars_generic;substrate","threonine;substrate","thymidine;substrate","trehalose;substrate","tryptophan;substrate","tween_20;substrate","tween_40;substrate","tween_60;substrate","tween_80;substrate","urea;substrate","uridine;substrate","urocanate;substrate","valerate;substrate","vibrio;cell_shape","xylitol;substrate","xylose;substrate","yeast_extract;substrate","yes;motility","yes;sporulation"
"162","1939.SKBTI.0253.b",-0.322764093950346,-0.456505273598642,-0.722025635817878,-0.322764093950346,-0.322764093950346,1.16892523598827,-0.791022550637441,-0.791022550637441,-1.91634873185724,-0.322764093950346,3.23801471239289,0.146885881574498,-0.645731535893736,2.28461349407709,-0.191862969144776,-0.854491787330321,0.711603681870893,-1.16521093598392,-0.913586155459059,0.270386148139065,-0.456505273598642,-0.854491787330321,-0.456505273598642,-0.456505273598642,6.54510099312624,-0.456505273598642,-0.456505273598642,0.772828470931404,-0.559161194109173,1.38134743845978,0.338016438008712,-0.645731535893736,-0.722025635817878,-0.854491787330321,-0.722025635817878,-1.29309370762861,-0.645731535893736,-0.322764093950346,3.74324037779722,8.39973092670245,4.2443287460273,-0.791022550637441,-0.559161194109173,-1.0716126847112,-0.559161194109173,-0.559161194109173,-0.559161194109173,-0.854491787330321,6.53061320429295,-0.645731535893736,0.181196388692243,-1.94373782110262,-1.25190079884048,-1.20932378444887,-0.559161194109173,-0.322764093950346,1.85293423844326,-0.322764093950346,-0.913586155459059,-0.791022550637441,1.38638918038555,4.60908307217615,-1.77325718215566,-1.61790093257299,6.7507331412658,0.44316328223477,0.67001660303128,6.64013852910233,-0.722025635817878,-0.559161194109173,-0.791022550637441,-0.645731535893736,-1.16521093598392,-1.33303084106565,-0.0822002699481858,-0.322764093950346,-0.322764093950346,-1.54875276008754,5.65394318974818,-1.99742319591825,-2.15070294536453,-0.969106315018646,-0.854491787330321,0.884088173330061,10.9035063983042,4.87605798603416,-1.91634873185724,-1.74326834421396,-0.456505273598642,-1.20642715594866,2.00796642401673,-0.456505273598642,1.96047537463022,7.23867402520363,0.141193323361084,5.59248166827846,-0.378344349188135,2.42822897350538,-1.58504550559534,1.62398662532216,-0.645731535893736,-2.61986456698829,5.89147687142871,-0.969106315018646,0.884088173330061,-0.791022550637441,7.51904255950902,-0.322764093950346,-0.559161194109173,-1.11938068207737,-0.645731535893736,1.01643676780732,-0.854491787330321,-0.791022550637441,-0.456505273598642,-0.322764093950346,-0.559161194109173,-0.456505273598642,0.704186683295028,-1.65011575727501,3.89813936038649,0.254949777229287
"163","1939.SKBTI.0254.a",-0.396121797705937,-0.560259623141204,-0.886127354965164,-0.396121797705937,-0.396121797705937,4.22577742061921,-0.970805863035814,-0.970805863035814,-2.3518957620223,-0.396121797705937,10.019660731442,7.30511195859955,-0.792493160261475,-0.110971932697642,3.06809092309376,-1.048700364342,-2.28322767398589,-1.43003964604431,-1.12122567857678,2.21762160302088,-0.560259623141204,-1.048700364342,-0.560259623141204,-0.560259623141204,4.16509853689956,-0.560259623141204,-0.560259623141204,-1.7750537451726,-0.686247143252554,-2.51940214982794,3.44438933626852,-0.792493160261475,-0.886127354965164,-1.048700364342,-0.886127354965164,-1.58698756667425,-0.792493160261475,-0.396121797705937,2.26667293809409,-0.560736919286786,-1.67047361071441,-0.970805863035814,-0.686247143252554,-1.31516841888116,-0.686247143252554,-0.686247143252554,-0.686247143252554,-1.048700364342,9.23821599455438,-0.792493160261475,-0.664825419554217,-0.496728949593462,-1.53643234883022,4.46508576752739,-0.686247143252554,-0.396121797705937,-1.7750537451726,-0.396121797705937,-1.12122567857678,-0.970805863035814,-0.581290361833936,2.47984868710027,-2.1762824178904,-1.98561685742998,7.65762578991022,4.52246353926924,5.71043686537763,2.31240920430364,-0.886127354965164,-0.686247143252554,-0.970805863035814,-0.792493160261475,-1.43003964604431,-1.6360015970104,2.68796232657616,-0.396121797705937,-0.396121797705937,0.0332275555195078,4.48754624139626,-2.45139680025372,-2.63951391439566,-1.18936443944232,-1.048700364342,4.58066301048116,0.257647154149025,1.58878187302819,-2.3518957620223,2.24822584482112,-0.560259623141204,0.546578645992023,7.08425260074868,-0.560259623141204,9.36879041579496,2.06416576032202,2.75902076296397,2.15816344958692,2.04270858871172,5.94168608517234,-1.94529406117499,2.48689746465516,-0.792493160261475,4.00190508376467,7.52780711547483,-1.18936443944232,4.58066301048116,-0.970805863035814,5.66856473544386,-0.396121797705937,-0.686247143252554,-1.37379310900053,-0.792493160261475,-3.06136182402352,-1.048700364342,-0.970805863035814,-0.560259623141204,-0.396121797705937,-0.686247143252554,-0.560259623141204,2.21630892485173,-2.02515345556135,3.31304996315534,0.958995916176969
"164","1939.SKBTI.0254.b",-0.410697525399569,-0.580874978700878,-0.918733364285156,-0.410697525399569,-0.410697525399569,3.60252569743154,-1.00652770915723,-1.00652770915723,-2.4384362967507,-0.410697525399569,4.74708122414108,4.29281355273715,-0.821653798655864,-1.55268336481643,1.40824332272283,-1.08728842243773,1.04248202476703,1.65284620139453,-1.16248238363237,2.10973231224745,-0.580874978700878,3.18299054251605,-0.580874978700878,-0.580874978700878,4.35914525285609,-0.580874978700878,-0.580874978700878,2.90858113349473,-0.711498345151851,0.829130228909273,4.62986553837723,-0.821653798655864,-0.918733364285156,-1.08728842243773,-0.918733364285156,-1.64538248146811,-0.821653798655864,-0.410697525399569,3.09792553456878,0.899692127200063,0.332798674367036,-1.00652770915723,-0.711498345151851,-1.36356145570946,-0.711498345151851,-0.711498345151851,-0.711498345151851,-1.08728842243773,10.2031930581584,-0.821653798655864,0.781824902730485,-2.47328723397345,-1.5929670299963,1.44723663357585,-0.711498345151851,-0.410697525399569,-1.84036875732552,-0.410697525399569,-1.16248238363237,-1.00652770915723,3.58662350733969,2.90216660686879,-0.2413052885023,0.20522581900853,6.85897448597593,2.60169337843275,6.47967715426408,2.98439177266884,-0.918733364285156,-0.711498345151851,-1.00652770915723,-0.821653798655864,1.2678421768098,-1.69620003577968,5.34178535504629,-0.410697525399569,-0.410697525399569,1.45313069843522,9.00995791621867,-2.54159858272686,-1.0267241432137,-1.2331283835075,-1.08728842243773,5.9079191479235,2.05537577265356,2.44812345067612,-0.571871376385433,1.71731868565072,-0.580874978700878,2.823226048453,5.69625271690404,-0.580874978700878,10.5505506894485,2.78693633756905,0.0330512949628762,4.55334616606037,1.54935062699891,4.10345184548994,-2.01687324889941,3.29805117116466,-0.821653798655864,0.679200964766167,8.3993388988949,-1.2331283835075,3.89359267688747,-1.00652770915723,5.08221163190259,-0.410697525399569,-0.711498345151851,-1.42434330437011,-0.821653798655864,-1.57498160126193,-1.08728842243773,-1.00652770915723,-0.580874978700878,-0.410697525399569,-0.711498345151851,-0.580874978700878,1.82824483390442,2.52087159513313,5.90695725293191,0.589994334619433
"165","1939.SKBTI.0255.a",-0.258927062451814,-0.366216601233348,-0.579221730053981,-0.258927062451814,-0.258927062451814,2.48196654606849,3.4110779062273,-0.634572274948286,-1.537328832647,-0.258927062451814,4.41586984696433,3.38736269005148,-0.518017254258721,-1.75436992895364,-2.36487487881339,-0.685488418723167,-1.49244358163983,-0.934752813110174,-0.732894965590724,1.45218368192714,-0.366216601233348,-0.685488418723167,-0.366216601233348,-0.366216601233348,-0.556609748559694,-0.366216601233348,-0.366216601233348,1.77100713862043,-0.448568995564942,-0.849480641070095,1.18231432328847,-0.518017254258721,-0.579221730053981,-0.685488418723167,-0.579221730053981,-1.03734263341791,-0.518017254258721,-0.258927062451814,1.55158401292061,-0.102243894210049,-0.321680388399572,-0.634572274948286,-0.448568995564942,-0.859666641175581,-0.448568995564942,-0.448568995564942,-0.448568995564942,-0.685488418723167,3.53943956123725,-0.518017254258721,-0.150378246158127,-1.5593008442631,-1.00429695372097,-0.970140920038726,-0.448568995564942,-0.258927062451814,-1.16027306397519,-0.258927062451814,-0.732894965590724,-0.634572274948286,-1.07316552389938,-0.733078208272899,-1.42253826169952,-1.29790873167452,2.19835935767647,2.24029512989964,0.399391061659387,-0.348536487129245,-0.579221730053981,-0.448568995564942,-0.634572274948286,-0.518017254258721,2.74610167711351,1.33687597594078,1.26580410854644,-0.258927062451814,-0.258927062451814,-0.996517178608826,2.11103396791554,0.0106423405160274,-1.7253319259712,-0.777434219154131,-0.685488418723167,1.76056185668182,0.48751223282188,-0.257246588810375,0.142856590563125,1.08579775057184,-0.366216601233348,0.810028180969662,3.00028857273596,-0.366216601233348,1.91365052154376,-1.25397061508266,0.307582823641543,-0.581405312011713,4.08265597079433,-0.368360429142265,-1.27155152728787,3.55711987548325,6.11146259991121,1.21921813134537,0.864142801560815,3.64454160539847,1.76056185668182,-0.634572274948286,0.451612012643452,-0.258927062451814,-0.448568995564942,1.96452475648655,-0.518017254258721,0.502903330361211,-0.685488418723167,-0.634572274948286,-0.366216601233348,-0.258927062451814,-0.448568995564942,-0.366216601233348,-2.92124767016,0.48751223282188,2.03156253353003,-0.851333221284592
"166","1939.SKBTI.0255.b",-0.134051797971081,-0.189597770805915,-0.299874851251228,-0.134051797971081,-0.134051797971081,1.6302463821187,-0.328530952284092,-0.328530952284092,-0.795906353463786,-0.134051797971081,-0.354891273813039,1.38644273308502,-0.268188051321774,1.17401841904833,0.0463936789183198,-0.354891273813039,-0.772668347583215,-0.483940512318064,-0.379434605757647,1.1878009788531,-0.189597770805915,-0.354891273813039,-0.189597770805915,-0.189597770805915,0.903497471763464,-0.189597770805915,-0.189597770805915,-0.600696925576224,-0.232233277588559,-0.778090083647931,-0.711354106669581,-0.268188051321774,-0.299874851251228,-0.354891273813039,-0.299874851251228,-0.537053345467142,-0.268188051321774,-0.134051797971081,1.61929491735766,0.987466378982061,0.943950207186052,-0.328530952284092,-0.232233277588559,-0.445066876417334,-0.232233277588559,-0.232233277588559,-0.232233277588559,-0.354891273813039,3.47041103250458,-0.268188051321774,-0.872517592077741,-0.807281710038294,-0.519944926066691,-0.502261653861354,-0.232233277588559,-0.134051797971081,-0.600696925576224,-0.134051797971081,-0.379434605757647,-0.328530952284092,-1.12976922786649,2.36632344281608,-0.736476943961627,-0.671953705556412,2.65122217295965,0.314771723329156,1.04114172205829,2.04327088296855,-0.299874851251228,-0.232233277588559,-0.328530952284092,-0.268188051321774,2.26656115774605,-0.553640210745509,2.11247270581716,-0.134051797971081,-0.134051797971081,0.683420487994163,2.77660108469663,-0.829578555175873,-0.893239372444448,-0.402493481735804,-0.354891273813039,-0.615596053448885,1.50858391943808,0.974140909430031,-0.795906353463786,1.48308391297938,-0.189597770805915,0.324396506711877,-0.464906090420483,-0.189597770805915,1.8003895182354,1.38242408003428,1.06101992517935,1.17982763328365,-0.861976654381666,3.12007586751627,-0.658308045639427,0.922560059762042,-0.268188051321774,0.391772334756345,0.272828187790599,3.03708500829302,-0.615596053448885,-0.328530952284092,0.787218024415071,-0.134051797971081,-0.232233277588559,-0.464906090420483,-0.268188051321774,-1.0359971582655,-0.354891273813039,-0.328530952284092,-0.189597770805915,-0.134051797971081,-0.232233277588559,-0.189597770805915,-0.474363315804287,-0.685333307728935,1.28104256411287,0.429760667713788
"167","1939.SKBTI.0256.a",-0.318004079951015,-0.449772890617302,-0.711377449731546,-0.318004079951015,-0.318004079951015,3.33544437662567,-0.779356821749393,-0.779356821749393,0.220593227289882,-0.318004079951015,-0.841890035938999,-1.77617310027869,-0.636208508988714,-2.5544044966226,2.44080458018666,-0.841890035938999,-1.83296077113026,-1.14802680530948,-0.900112900623444,0.535288472467821,-0.449772890617302,-0.841890035938999,-0.449772890617302,-0.449772890617302,4.21570760943279,-0.449772890617302,-0.449772890617302,-1.42500194729567,-0.550914876870888,-0.518277455812888,-1.68750819932785,-0.636208508988714,-0.711377449731546,-0.841890035938999,-0.711377449731546,-1.27402360576125,-0.636208508988714,-0.318004079951015,4.83294190797383,2.04766761530649,2.8996131350221,-0.779356821749393,-0.550914876870888,-1.05580890889879,-0.550914876870888,-0.550914876870888,-0.550914876870888,-0.841890035938999,4.62160380411001,-0.636208508988714,-2.06982791957492,-1.91507224332339,-1.2334381958436,-1.19148909263651,-0.550914876870888,-0.318004079951015,-1.42500194729567,-0.318004079951015,-0.900112900623444,-0.779356821749393,1.47482993749838,4.40698061329077,-1.74710579428544,-1.59404068531214,4.15734812785453,-2.71868905920557,1.76367075374147,5.13643209622083,-0.711377449731546,-0.550914876870888,-0.779356821749393,-0.636208508988714,1.85694723516482,-1.31337176007137,3.39774554979067,-0.318004079951015,-0.318004079951015,-2.894545237774,3.83604005195998,-1.96796588467029,-2.11898511701801,-0.954814267939091,-0.841890035938999,-1.46034637029429,3.22273342448847,-1.28648521715457,-1.888087078959,-1.71755922142559,-0.449772890617302,-0.85324059950374,-1.10287244024646,-0.449772890617302,2.01335489739965,5.46152082776942,2.045019973053,2.86055575195801,-2.04482220354131,3.3465990999429,-1.56166979888685,2.99031156385818,-0.636208508988714,-0.532349929531959,3.34316092013726,-0.954814267939091,-1.46034637029429,-0.779356821749393,4.78097992320442,-0.318004079951015,-0.550914876870888,-1.10287244024646,-0.636208508988714,-2.45764195730642,-0.841890035938999,-0.779356821749393,-0.449772890617302,-0.318004079951015,-0.550914876870888,-0.449772890617302,1.76314913128225,-1.62578041684413,1.14187196516997,1.62254290076231
"168","1939.SKBTI.0256.b",-0.304535511861037,-0.430723459543215,-0.681248164532247,-0.304535511861037,-0.304535511861037,2.11803949443687,-0.746348376003235,-0.746348376003235,-1.80812008801133,-0.304535511861037,-0.806233093188247,-1.70094605179437,-0.609262887334874,2.20014424772523,3.62932515207808,-0.806233093188247,-1.75532856919114,-1.09940391594651,-0.861990019015819,1.66847431696628,-0.430723459543215,-0.806233093188247,-0.430723459543215,-0.430723459543215,2.43697950391282,-0.430723459543215,-0.430723459543215,-1.36464820668184,-0.527581734314795,-1.42260712114227,-1.61603641478803,-0.609262887334874,-0.681248164532247,-0.806233093188247,-0.681248164532247,-1.22006431792735,-0.609262887334874,-0.304535511861037,4.96150784927558,0.0453223973476364,1.77746288992,-0.746348376003235,-0.527581734314795,-1.01109176507567,5.42618861856877,-0.527581734314795,-0.527581734314795,-0.806233093188247,3.25263019156718,-0.609262887334874,-1.98216357805569,-1.83396233771965,1.48477037799069,1.84500159685235,-0.527581734314795,-0.304535511861037,-1.36464820668184,-0.304535511861037,2.7858504144409,-0.746348376003235,-1.24181020417693,3.00701061711817,-1.6731098463267,-1.52652757192181,2.00076347922778,-1.27871752254238,0.924797521961099,4.06691485111639,-0.681248164532247,-0.527581734314795,-0.746348376003235,-0.609262887334874,-1.09940391594651,-1.25774594237527,1.73266201179417,-0.304535511861037,-0.304535511861037,-0.336446140044142,3.0200809243257,-1.88461575117351,-2.02923879887454,-0.914374595017284,-0.806233093188247,-1.39849567162939,0.773302544688943,-0.745488011066048,-1.80812008801133,-1.64481467259496,-0.430723459543215,-0.821457777220291,-1.05616199376945,-0.430723459543215,2.82914719567248,5.2114876994333,3.3316517621769,1.87446526652267,-0.341252276337314,4.64240666270451,-1.49552770403193,3.49315897378955,-0.609262887334874,-0.49960354162169,2.3302423782108,-0.914374595017284,0.856083105140491,-0.746348376003235,3.55399502518419,-0.304535511861037,-0.527581734314795,-1.05616199376945,-0.609262887334874,-2.35355235553823,-0.806233093188247,-0.746348376003235,-0.430723459543215,-0.304535511861037,-0.527581734314795,-0.430723459543215,1.8009415614272,0.470373964842811,1.66509447686388,2.49254597853506
"169","1939.SKBTI.0257",-0.465800884745416,-0.65881107694063,-1.04199998164783,-0.465800884745416,-0.465800884745416,0.698181507497328,-1.14157370924034,-1.14157370924034,-2.76560172432682,-0.465800884745416,3.51095356137955,3.71543941835422,-0.931895233593082,-2.45168160359741,1.30517769869549,-1.23317010165134,-2.68485470069326,-1.68158817870193,-1.31845284986829,1.52837439152907,-0.65881107694063,-1.23317010165134,-0.65881107694063,-0.65881107694063,5.31516330769774,-0.65881107694063,-0.65881107694063,-2.08729135776027,-0.806960203483552,-2.42482184445891,-0.0944871174492564,-0.931895233593082,-1.04199998164783,-1.23317010165134,-1.04199998164783,-1.86614373891538,-0.931895233593082,-0.465800884745416,5.83885430336834,1.60410316556063,-0.527403501391169,-1.14157370924034,-0.806960203483552,-1.54651073647516,-0.806960203483552,-0.806960203483552,-0.806960203483552,-1.23317010165134,6.91566706171572,-0.931895233593082,-3.03180914017603,-2.80512861793733,-1.80669569708425,4.75456362486548,-0.806960203483552,-0.465800884745416,-2.08729135776027,-0.465800884745416,-1.31845284986829,-1.14157370924034,1.66627107443391,1.97043104626139,-2.55909743311268,-2.33489319273185,3.27865461855442,2.0724346555336,5.54021211996119,3.26990776939932,-1.04199998164783,-0.806960203483552,-1.14157370924034,-0.931895233593082,-1.68158817870193,-1.92377949344276,0.676708611517393,-0.465800884745416,-0.465800884745416,-2.0031454441674,4.2253795675746,-2.88260531238911,-3.10381282661968,-1.39857743599416,-1.23317010165134,0.603997062445742,3.03590981755134,4.00469781946595,-2.76560172432682,1.67790288205558,-0.65881107694063,0.846865043081312,2.00984194192018,-0.65881107694063,5.67075509622614,4.69532481070915,4.68847498354912,5.79074133818161,-1.02788268951293,4.13108853522125,-2.2874774880679,3.13767379557421,-0.931895233593082,0.424304269536244,7.57622145084974,-1.39857743599416,0.603997062445742,-1.14157370924034,5.0417176318459,-0.465800884745416,-0.806960203483552,-1.61544769648008,-0.931895233593082,-2.3932746875769,-1.23317010165134,-1.14157370924034,-0.65881107694063,-0.465800884745416,-0.806960203483552,-0.65881107694063,2.47290216678478,-0.570120138103797,2.83604956928805,4.41953012676792
"170","1939.SKBTI.0258",-0.699167445890199,-0.988875876095649,-1.56404268356966,-0.699167445890199,-0.699167445890199,2.07226129775737,-1.71350291664044,-1.71350291664044,-4.15117007560845,-0.699167445890199,3.18765953544021,-1.50473279899784,-1.39877538159815,3.14471178910742,-0.238652182593098,1.8949486744449,-2.2999832215645,-2.52406500383692,-1.97899862743475,-0.344128890910478,-0.988875876095649,-1.85098916415961,-0.988875876095649,-0.988875876095649,8.94693757541333,-0.988875876095649,-0.988875876095649,-0.913865327354226,-1.21124781614143,3.90705596078608,-1.18527254185466,3.55507309542836,-1.56404268356966,-1.85098916415961,-1.56404268356966,-2.80108302566787,3.55507309542836,-0.699167445890199,1.96371084776103,4.8249896536265,-1.13229887585755,-1.71350291664044,-1.21124781614143,-2.3213136708705,10.0618475245631,-1.21124781614143,-1.21124781614143,-1.85098916415961,8.95438284829441,-1.39877538159815,-4.55074758847223,-0.322281885051245,0.0862159950027792,3.65188636172456,5.14282765980765,-0.699167445890199,-0.913865327354226,-0.699167445890199,9.09465680667856,-1.71350291664044,-1.886918922362,0.490343523977731,-2.0273577589327,-1.51875224997551,7.67723495072847,1.89321368402049,1.56653393322234,7.77475730455412,-1.56404268356966,-1.21124781614143,-1.71350291664044,-1.39877538159815,1.5189636483635,-2.88759433254715,-8.72090770236397,-0.699167445890199,-0.699167445890199,-0.902882622909255,2.91101174500296,-4.32679254113944,-2.87537902592363,-2.09926568589096,-1.85098916415961,1.86852714018068,5.52792452982948,9.16572250723927,-2.47098465239832,-3.7762455569572,-0.988875876095649,-1.15705403284623,1.42556704331395,-0.988875876095649,2.84133735001377,6.48964329821569,4.36588051179914,5.04335515205315,-0.709251167536331,6.43382728476042,-1.548679335524,0.893137503953436,-1.39877538159815,-2.77255900393075,5.98303616219478,-2.09926568589096,2.06891367710647,-1.71350291664044,7.26922087703811,-0.699167445890199,-1.21124781614143,-2.42478809488414,-1.39877538159815,1.92628293682158,-1.85098916415961,-1.71350291664044,-0.988875876095649,-0.699167445890199,-1.21124781614143,-0.988875876095649,5.89065742531987,-1.44670966943834,3.26124287123468,-0.647845005512311
"171","1939.SKBTI.0260",-0.355655510477834,-0.503025643684285,-0.795603974847323,-0.355655510477834,-0.355655510477834,-0.138997657800327,-0.871632050527021,3.90594482047295,-2.11163508970454,-0.355655510477834,3.37325983041038,0.0690879664775636,-0.711535091215112,-1.26885902838152,-0.659417547848363,3.48207233804444,-0.198919281739206,-1.28395226736548,-1.00668555324267,1.40861662545734,-0.503025643684285,-0.941569147616629,-0.503025643684285,-0.503025643684285,1.99479236934913,-0.503025643684285,-0.503025643684285,-1.59372104620612,-0.61614276078952,6.14894954535173,0.274883480102224,-0.711535091215112,-0.795603974847323,-0.941569147616629,-0.795603974847323,-1.4248669889318,-0.711535091215112,-0.355655510477834,3.09673093616943,1.79535864916638,1.3883851885047,-0.871632050527021,-0.61614276078952,-1.18081584525358,-0.61614276078952,-0.61614276078952,-0.61614276078952,-0.941569147616629,3.95028977099709,-0.711535091215112,-2.31489390152191,-0.417123491485861,-1.37947629871034,-1.33256045499695,-0.61614276078952,-0.355655510477834,0.780752498798092,-0.355655510477834,-1.00668555324267,-0.871632050527021,6.05755911394939,1.76760773010278,-0.0131660276680586,-1.78277383656354,2.39090814115261,-0.18826808916196,2.77960231472795,0.196790345200927,-0.795603974847323,-0.61614276078952,-0.871632050527021,-0.711535091215112,1.85155342728337,-1.46887393346436,9.86999546460921,-0.355655510477834,-0.355655510477834,1.27123752777994,12.763292922436,-2.20097148257717,-2.36987127210462,-1.06786351900801,-0.941569147616629,3.17908370318832,3.00693524498028,3.13474879096229,-0.313857969605825,-1.92091686926195,-0.503025643684285,0.146921025798996,2.06378633172006,-0.503025643684285,1.45918403806728,2.28781779105333,1.59866231453222,2.58895283336371,1.22803320901398,1.53475463022407,0.467594924303608,0.505501256050581,4.79183356101141,-0.16151549977476,4.50697525570637,2.60297697965331,0.861590580835646,-0.871632050527021,3.0258759152498,-0.355655510477834,-0.61614276078952,-1.23345166133783,-0.711535091215112,-2.74862481334265,3.48207233804444,-0.871632050527021,-0.503025643684285,-0.355655510477834,-0.61614276078952,-0.503025643684285,-0.959686944183661,-1.81827152710316,3.37718498029305,2.59531574934271
"172","1939.SKBTI.0261.a",-0.269057196870253,-0.380544278539957,-0.601882914744244,-0.269057196870253,-0.269057196870253,1.14300514716368,-0.659398967000358,3.55187915821947,-1.59747452608125,-0.269057196870253,4.99251819130148,1.21495820166531,-0.538283905287862,-0.904803714247511,1.84392966789392,3.18698850270867,0.300229382369717,-0.971323620175123,4.01569762937948,3.91897482621347,-0.380544278539957,-0.712307128819335,-0.380544278539957,-0.380544278539957,2.67649807854092,-0.380544278539957,-0.380544278539957,3.97116609596912,-0.466118587245279,-1.38764648255625,3.79422729372996,6.06415103311037,-0.601882914744244,-0.712307128819335,-0.601882914744244,2.27000473890032,-0.538283905287862,-0.269057196870253,4.8574593685002,3.01742984037216,2.85242030291512,-0.659398967000358,-0.466118587245279,-0.893299813960581,-0.466118587245279,-0.466118587245279,7.15691606202406,-0.712307128819335,2.27673609604211,-0.538283905287862,4.02930927291315,4.44468898901266,-1.04358857137147,-1.00809623390883,-0.466118587245279,-0.269057196870253,1.16880653113105,-0.269057196870253,-0.761568385996183,-0.659398967000358,2.10358956775978,2.13017223498457,2.91119836911034,1.29813029735256,1.5948021013086,-0.509163087664934,0.841324979425068,1.2468669853658,-0.601882914744244,-0.466118587245279,-0.659398967000358,-0.538283905287862,2.12709700209698,-1.11121883803436,6.2628881537861,-0.269057196870253,-0.269057196870253,-0.636734032054001,5.25601342161597,0.512416078676628,-1.7928329595094,2.72771025203018,-0.712307128819335,2.06296758351655,4.27813877930794,-1.52298036525259,0.200302594017462,-1.45319415287566,-0.380544278539957,2.78132005609976,3.42630411532617,-0.380544278539957,-1.2323659556825,3.87140725999305,0.294804473954577,0.9730055846381,0.635598784674899,-0.633595358552124,-1.32129908078584,1.43689820748889,-0.538283905287862,0.787940624028187,2.30484165075769,-0.80785017130278,2.06296758351655,-0.659398967000358,3.9831126906189,-0.269057196870253,-0.466118587245279,2.12973191990626,4.76227121524084,0.726244842087942,3.18698850270867,-0.659398967000358,-0.380544278539957,-0.269057196870253,-0.466118587245279,-0.380544278539957,-1.88497340153199,-1.37554185389701,5.2567113039667,1.47399222472954
