"","sample_ids","5ketogluconate;substrate","acetate;substrate","adipate;substrate","adonitol;substrate","aerobic;metabolism","aerobic_chemo_heterotrophy;pathways","alaninamide;substrate","alanine;substrate","alpha_ketovalerate;substrate","anaerobic;metabolism","arabinose;substrate","arabitol;substrate","arginine;substrate","asparagine;substrate","aspartate;substrate","bacillus;cell_shape","butanol;substrate","cellobiose;substrate","cellulose_degradation;pathways","chitin_degradation;pathways","citrate;substrate","coccobacillus;cell_shape","coccus;cell_shape","dextrin;substrate","ethanol;substrate","facultative_anaerobic;metabolism","fermentation;pathways","flagella;motility","formate;substrate","fructose;substrate","fucose;substrate","galactose;substrate","galacturonate;substrate","gelatin;substrate","gelatinase;pathways","gluconate;substrate","gluconic_acid;substrate","glucosamine;substrate","glucose;substrate","glutamate;substrate","glycerol;substrate","glycine;substrate","glycogen;substrate","h2_co2;substrate","h2_methanol;substrate","histidine;substrate","hydrogen_oxidation_dark;pathways","indole_synthesis;pathways","inosine;substrate","lactate;substrate","lactose;substrate","leucine;substrate","malate;substrate","maltose;substrate","mannitol;substrate","mannose;substrate","melibiose;substrate","methanogenesis;pathways","methanogenesis_h2co2;pathways","methyl_beta_d_glucoside;substrate","methyl_pyruvate;substrate","microaerophilic;metabolism","n_acetylglucosamine;substrate","nacetylgulcosamine;substrate","negative;gram_stain","no;motility","no;sporulation","obligate_aerobic;metabolism","obligate_anaerobic;metabolism","ornithine;substrate","phenylacetate;substrate","phenylalanine;substrate","pleomorphic;cell_shape","positive;gram_stain","proline;substrate","propionate;substrate","putrescine;substrate","pyruvate;substrate","pyruvic_acid_methyl_ester;substrate","raffinose;substrate","rhamnose;substrate","ribose;substrate","salicin;substrate","serine;substrate","sorbitol;substrate","spiral;cell_shape","starch;substrate","suberate;substrate","succinate;substrate","sucrose;substrate","sugars_generic;substrate","threonine;substrate","thymidine;substrate","trehalose;substrate","tween_20;substrate","tween_40;substrate","tween_80;substrate","urea;substrate","uridine;substrate","urocanate;substrate","vibrio;cell_shape","xylitol;substrate","xylose;substrate","yeast_extract;substrate","yes;motility","yes;sporulation"
"25","FR-129",-0.558519025204484,4.81534863190855,-0.558519025204484,-0.558519025204484,-1.47842568449689,-1.11731130960915,2.61340871817429,-1.00065359398602,-1.11731130960915,2.39113026317126,3.00510520701592,-1.11731130960915,-2.90832023574487,-1.24929390768447,-1.24929390768447,5.39062287458833,-0.789929572345758,5.13560523697791,-1.11731130960915,-1.11731130960915,-1.24929390768447,-0.967541075624789,7.67997271309316,0.181114389342717,-0.558519025204484,-0.789929572345758,-0.558519025204484,-0.789929572345758,-0.558519025204484,2.05193851909081,2.83617500382127,1.10329034110997,-1.24929390768447,-1.11731130960915,-0.789929572345758,-0.558519025204484,-0.789929572345758,-0.558519025204484,7.72432211753683,1.54220541024497,0.34380108830846,2.36627694893439,-1.47842568449689,-1.85390983656461,-0.967541075624789,-2.56363851350054,-0.789929572345758,3.79590795751029,-1.24929390768447,1.57737003341158,1.59081721063249,-2.68337952969595,-1.85390983656461,7.27579352264699,1.10433405669188,1.50625898086074,4.04234189778389,-0.789929572345758,-0.789929572345758,-1.24929390768447,-0.789929572345758,-0.558519025204484,-2.23681271051744,-0.967541075624789,-0.12462275035199,1.26747214036809,12.2716650364439,-1.11731130960915,0.460501001853115,-0.558519025204484,-1.24929390768447,-0.0783167516321471,2.74119977561353,17.2056524495754,-2.23681271051744,-2.96193083437234,-0.558519025204484,2.74007092121736,0.631473768175915,2.32826138025002,3.87108426492194,1.74906824657904,2.75109488987372,2.61137189862252,1.91398508725509,-1.76748937048226,3.49852837660627,-0.967541075624789,-0.900095744043121,3.09725360210092,-1.47842568449689,4.77807070277763,-1.24929390768447,4.03048412860015,-0.558519025204484,-0.789929572345758,3.18035379956097,4.2724835217513,-1.24929390768447,-0.558519025204484,-1.24929390768447,-0.789929572345758,3.37625200517362,1.51285020519202,4.3569715236888,3.56146171628805
"26","FR-132",-0.711285700573071,7.9043134703252,-0.711285700573071,-0.711285700573071,-1.88280613781704,-1.42291940247262,4.19094572066219,7.91485199586751,3.7332547726904,4.98303099010666,3.14316010339303,-1.42291940247262,-1.65997635675806,-1.59100201111983,-1.59100201111983,9.52490267327755,-1.00599188911,1.91435136698737,-1.42291940247262,-1.42291940247262,-1.59100201111983,-1.23218386617544,2.72616084546019,5.79959383374001,-0.711285700573071,-1.00599188911,-0.711285700573071,-1.00599188911,-0.711285700573071,2.19262302175832,-1.66470173403741,-0.873437267917022,3.02119652555805,3.7332547726904,-1.00599188911,-0.711285700573071,-1.00599188911,-0.711285700573071,9.09306684507683,3.14597897371896,-2.84862793217947,-2.01296867692217,5.34572348569554,0.75007345063818,-1.23218386617544,-0.948498912082189,-1.00599188911,3.42155494909406,7.94349884410806,0.406571545652009,1.68218459885902,-3.41734014877008,0.75007345063818,5.21631793791606,1.75895876598435,0.682328970326965,0.688575082876501,-1.00599188911,-1.00599188911,3.02119652555805,-1.00599188911,-0.711285700573071,6.31424783951057,5.12144470559309,5.79052136345777,4.8650859166185,11.1540235195988,-1.42291940247262,-2.34038023811681,-0.711285700573071,-1.59100201111983,0.411193207577735,-1.7426556566477,8.15841174900415,-2.84862793217947,5.14691355184605,-0.711285700573071,5.04183625867169,6.90316875901546,3.44279539062144,0.39662666107479,6.4188352979989,-1.47397573713182,5.48195150807848,3.28864211315721,-2.25093480867308,6.64395894340311,-1.23218386617544,6.57547162524205,-1.34994123342908,-1.88280613781704,5.80600771233448,7.94349884410806,2.05406492283885,-0.711285700573071,-1.00599188911,3.74973836683453,-1.88280613781704,7.94349884410806,-0.711285700573071,-1.59100201111983,-1.00599188911,5.52104065425136,-2.36099308598732,3.47652328567883,0.93366633064473
"27","FR-139",-0.693398552413746,9.86152967685085,-0.693398552413746,-0.693398552413746,-1.83545802957406,-1.38713635474609,2.43411964341994,9.72788468946058,4.78779645937452,5.0381507909644,9.96505294306327,-1.38713635474609,9.73246872925492,-1.55099208448732,2.87981046303015,17.9575556241196,-0.980693579368801,11.4475532380365,-1.38713635474609,-1.38713635474609,-1.55099208448732,-1.20119736475125,15.9398608757726,2.63323684080253,-0.693398552413746,-0.980693579368801,-0.693398552413746,-0.980693579368801,-0.693398552413746,9.96587325161088,1.37532270098128,10.7097610690396,3.97248620035375,4.78779645937452,-0.980693579368801,-0.693398552413746,-0.980693579368801,-0.693398552413746,13.7684785848221,13.9348393398982,0.170678911272061,1.54136714614145,-1.83545802957406,0.687089779638203,-1.20119736475125,11.9395215152892,-0.980693579368801,3.16888104099307,3.97248620035375,8.51668645255933,14.4716175564269,7.92873110712203,1.4241324057821,14.7478561415999,2.17840114358992,13.1369182001803,10.8767600649091,-0.980693579368801,-0.980693579368801,3.97248620035375,-0.980693579368801,-0.693398552413746,0.313500649975248,-1.20119736475125,15.7168097160087,8.96844510628864,28.1952928465535,-1.38713635474609,-2.34791077068077,-0.693398552413746,-1.55099208448732,1.79617019946007,1.27489725309538,15.7804410271756,2.35475375554205,6.01625737158778,-0.693398552413746,5.08510971259036,3.42157753878412,11.2273209541275,3.1959128592203,2.13119979070856,8.1582230834927,8.05882830917302,4.28678449796275,9.93550295576995,4.09724741735649,7.29226381441514,7.12102742220554,9.36770773435956,3.72663192368263,4.09414665486097,3.97248620035375,6.82522962224783,-0.693398552413746,-0.980693579368801,10.809079716121,3.02337548769244,3.97248620035375,-0.693398552413746,6.42756924371885,-0.980693579368801,5.17456762485044,2.44791565995247,11.8166359869447,-1.19975005887247
"28","FR-142",-0.268237974619135,-0.141270895425166,-0.268237974619135,-0.268237974619135,-0.710038321593715,-0.536607186476557,3.90605960552677,0.824173979634873,-0.536607186476557,0.436111396169563,1.66414107246042,-0.536607186476557,0.513375811399678,-0.599994006253625,-0.599994006253625,2.13166373218099,-0.379376706997954,2.50998302189764,-0.536607186476557,-0.536607186476557,-0.599994006253625,-0.464677561147341,1.94566336415105,4.07933043054004,-0.268237974619135,-0.379376706997954,-0.268237974619135,-0.379376706997954,-0.268237974619135,1.18613449034836,0.911808837610359,-0.423042913659527,-0.599994006253625,-0.536607186476557,-0.379376706997954,-0.268237974619135,-0.379376706997954,-0.268237974619135,4.37441494752543,-1.39676876592418,-1.07426620042507,-0.759124836102186,-0.710038321593715,-0.890370779230862,-0.464677561147341,-1.23122968329543,-0.379376706997954,-0.657314119901287,-0.599994006253625,2.28983928524797,0.149674151017706,-1.28873728144991,-0.890370779230862,4.40384616214577,7.06353171996109,2.53565810986837,1.72496379310875,-0.379376706997954,-0.379376706997954,-0.599994006253625,-0.379376706997954,-0.268237974619135,1.63421752150085,-0.464677561147341,-3.6376980288397,3.07975999014114,7.54058046133144,-0.536607186476557,0.0658141838399736,-0.268237974619135,-0.599994006253625,3.7504795750303,0.869864981849134,13.28615116204,-1.07426620042507,-1.42251614022121,-0.268237974619135,6.07214832194011,4.67560095156108,3.63622958484259,2.87218674131381,2.2718843337289,5.0714542323464,1.63367102015706,6.05741350505241,-0.848865924890257,0.448577452429525,-0.464677561147341,-1.96113221566151,4.5568644793624,-0.710038321593715,2.79320389345304,-0.599994006253625,1.89018566246167,-0.268237974619135,-0.379376706997954,3.49173041173532,-0.710038321593715,-0.599994006253625,-0.268237974619135,-0.599994006253625,-0.379376706997954,1.92039102386684,2.09833871069181,3.25135496861457,0.811075081528301
"29","FR-152",-0.709609253580736,-1.14266432275878,-0.709609253580736,-0.709609253580736,-1.87836850511284,-1.41956568827495,3.33874534038574,0.710103841782325,3.18715652401498,0.366570297386173,-0.148726407920433,-1.41956568827495,-1.70673182793649,-1.58725213883336,-1.58725213883336,-3.52492327308574,-1.00362084175807,4.44103547131363,-1.41956568827495,-1.41956568827495,-1.58725213883336,-1.22927970131624,2.73664888005721,2.41568177097821,-0.709609253580736,-1.00362084175807,-0.709609253580736,-1.00362084175807,-0.709609253580736,3.49720517325296,5.22426859032657,3.19307868563256,2.53346153851897,3.18715652401498,-1.00362084175807,-0.709609253580736,-1.00362084175807,-0.709609253580736,1.57450173405018,-3.69507726420792,2.75352364549504,-2.00822426088601,2.02028675966215,2.84810846555702,-1.22927970131624,-1.0036871846864,-1.00362084175807,3.28558848095572,2.53346153851897,0.767901459577293,3.35864154130999,-1.25567284279401,0.424116824456794,6.06598336916958,1.94779504875469,-1.11260005455072,4.22801927093544,-1.00362084175807,-1.00362084175807,2.53346153851897,-1.00362084175807,-0.709609253580736,-0.536295363902815,-1.22927970131624,-8.4633635029872,3.02645738933237,3.46378370153206,-1.41956568827495,-0.887040851368876,-0.709609253580736,-1.58725213883336,2.22029579509387,5.09039246005356,12.5533557456997,-0.261300131194743,-1.75602454566652,-0.709609253580736,4.62385263174996,3.19588742836277,0.924673021871264,6.45173752853911,0.88271242271647,5.62804038703006,2.18840927942376,2.79410782420559,-2.24562952433107,-0.0366876965831343,-1.22927970131624,-0.476377861621056,4.52698967173997,-1.87836850511284,1.80774766719597,2.53346153851897,5.79898578184479,-0.709609253580736,-1.00362084175807,2.20208812566142,3.38585246118451,2.53346153851897,-0.709609253580736,-1.58725213883336,-1.00362084175807,-0.811533136982755,1.63886591962068,-0.052143358486259,0.511287180874247
"30","FR-156",-0.748836496099674,11.3102085867452,-0.748836496099674,-0.748836496099674,-1.98220482984816,-1.49803936550581,8.42577523437781,1.08083919622456,-1.49803936550581,7.28898518130706,2.25236006681184,4.20760900002467,-1.85551085705258,-1.67499553320784,-1.67499553320784,9.22251628759191,-1.05910106267972,11.771511835879,-1.49803936550581,-1.49803936550581,3.42870774529248,-1.29723435766241,6.2232786691653,3.31489328546267,10.6596693907347,-1.05910106267972,-0.748836496099674,-1.05910106267972,10.6596693907347,5.15379391345478,6.70599826719377,2.11029812367115,-1.67499553320784,-1.49803936550581,-1.05910106267972,-0.748836496099674,-1.05910106267972,-0.748836496099674,11.5814650972805,1.2196339953826,3.11510816376684,-2.11923901966582,-1.98220482984816,-2.48563662731004,-1.29723435766241,-1.12085949655707,5.45472561350934,3.18946256728111,-1.67499553320784,0.720038355348772,5.53515737318757,-1.38404148668666,0.956964630276981,14.6971943290779,0.818748021615505,0.487432978088562,8.60045744687453,5.45472561350934,5.45472561350934,-1.67499553320784,-1.05910106267972,-0.748836496099674,-0.206304849119532,-1.29723435766241,2.99342857033198,-0.484580088728367,11.3877466436934,-1.49803936550581,-2.62836606554499,-0.748836496099674,-1.67499553320784,5.18324525768229,5.08709397125124,15.9209177174113,-0.346388905535742,-3.97121997211985,-0.748836496099674,3.01355692896277,4.21110285503208,0.941012508580847,6.76656564004015,2.36730290089076,4.32289665263338,3.05469646761025,2.80733881125344,-2.36976806045376,5.36785205884174,-1.29723435766241,3.23299146649507,4.39041539575814,-1.98220482984816,5.81977031242042,-1.67499553320784,8.07553731314103,-0.748836496099674,-1.05910106267972,3.50852338801225,2.82327569365924,-1.67499553320784,-0.748836496099674,2.75580701430962,-1.05910106267972,6.23014297582011,-2.48563662731004,10.5314340857851,7.53883361918283
"31","FR-166",-0.299810248539154,2.20596918410437,-0.299810248539154,-0.299810248539154,-0.793611590497573,-0.599767181264566,3.29822281217361,2.47230664606628,-0.599767181264566,2.92023144238743,9.88257563862703,-0.599767181264566,4.51834704549897,-0.670614786710629,-0.670614786710629,9.18446491345831,-0.424030284960661,7.31361047560148,-0.599767181264566,-0.599767181264566,-0.670614786710629,-0.519371260896092,6.03359097756884,1.28024691685413,-0.299810248539154,-0.424030284960661,-0.299810248539154,-0.424030284960661,-0.299810248539154,5.99033266288687,2.75405588562062,3.18923015507112,-0.670614786710629,-0.599767181264566,-0.424030284960661,-0.299810248539154,-0.424030284960661,-0.299810248539154,12.7385778825109,4.51834704549897,-1.20070999269944,-0.848475709329365,-0.793611590497573,2.11589691162281,-0.519371260896092,5.51399474085288,-0.424030284960661,-0.734681619691313,-0.670614786710629,0.215291564993642,7.24778186252498,-1.44042485111134,-0.995169625002705,9.13123947635617,5.81299328733264,7.31974988035309,5.62410524670531,-0.424030284960661,-0.424030284960661,-0.670614786710629,-0.424030284960661,-0.299810248539154,2.39197903718177,-0.519371260896092,11.5083277867516,2.05005924792952,18.1603117803129,-0.599767181264566,1.9706667079476,-0.299810248539154,-0.670614786710629,1.08046011177792,2.6930373085273,8.03865934758864,-1.20070999269944,0.523213791271263,-0.299810248539154,7.29514554109236,1.63459394663553,7.50253233521554,4.19367254916113,7.59641603907117,7.47875373257508,1.17732038475787,7.79917738060706,-0.94877954651695,1.11950697835591,-0.519371260896092,-0.652869008045654,9.07206863296165,-0.793611590497573,2.27005087258291,-0.670614786710629,9.41535253088876,-0.299810248539154,-0.424030284960661,-1.7529006669994,-0.793611590497573,-0.670614786710629,-0.299810248539154,6.94996343710854,-0.424030284960661,7.96762820311772,-0.995169625002705,9.14305783591166,7.48765336395859
"32","FR-169",-0.608339383322006,4.50545149244339,-0.608339383322006,-0.608339383322006,2.39714532559187,-1.21697640079042,3.87658603682465,-0.582930015785798,-1.21697640079042,-0.179805786861378,1.18275574188349,-1.21697640079042,-1.08087645654982,-1.3607319555685,-1.3607319555685,9.80057945636352,-0.860391942302582,5.81917634926985,-1.21697640079042,-1.21697640079042,-1.3607319555685,-1.05384653829616,6.33615060544892,0.840201954588319,-0.608339383322006,-0.860391942302582,-0.608339383322006,-0.860391942302582,-0.608339383322006,5.84243197137256,4.52776222525358,3.00295437210512,-1.3607319555685,-1.21697640079042,-0.860391942302582,-0.608339383322006,-0.860391942302582,-0.608339383322006,11.9636595107434,3.78784436444607,6.52524013695528,-1.72162623623493,-1.61030247602572,2.15299558070265,-1.05384653829616,-0.427192269923455,-0.860391942302582,3.21170749269491,-1.3607319555685,-1.39128132780495,6.96225776313738,-2.92273919893143,-2.01928012442799,13.876237516365,0.712846610800526,1.53889716431888,4.90935699634115,-0.860391942302582,-0.860391942302582,-1.3607319555685,-0.860391942302582,-0.608339383322006,0.906392665605846,-1.05384653829616,5.39852319995125,1.23760129541552,13.0384229870456,-1.21697640079042,-1.88796148978861,-0.608339383322006,-1.3607319555685,0.524735927777692,4.41259205670677,9.59086331035186,-2.43633825083184,-3.22613750993496,-0.608339383322006,1.49682187413633,1.39192583873528,4.03916209085337,3.80281174406133,5.77071686107507,2.91790488435893,2.79439108690125,5.52563080570804,-1.92515088142917,3.78344363121355,4.26510432293732,5.24425812427014,2.70338784275346,1.872904490258,2.35917195281893,-1.3607319555685,4.31035769528361,-0.608339383322006,-0.860391942302582,5.36381177793849,-1.61030247602572,-1.3607319555685,-0.608339383322006,-1.3607319555685,-0.860391942302582,8.16801502068108,-2.01928012442799,3.33501885379393,4.10928835974203
"33","FR-170",-0.969820422401073,9.64860983668843,-0.969820422401073,-0.969820422401073,-2.56715950061402,-1.94011533598504,3.73039208174416,4.67416390262848,-1.94011533598504,0.306187244497445,0.159112534501224,-1.94011533598504,-1.36344079626868,-2.16929180668475,-2.16929180668475,7.00068306678256,-1.37164500571665,7.89298896442082,-1.94011533598504,-1.94011533598504,-2.16929180668475,-1.68005215992289,5.66824943974107,1.98454312705381,-0.969820422401073,-1.37164500571665,-0.969820422401073,-1.37164500571665,-0.969820422401073,7.12539440988282,2.49605121004699,0.0593857419766107,-2.16929180668475,-1.94011533598504,-1.37164500571665,-0.969820422401073,-1.37164500571665,-0.969820422401073,16.1302687056468,-5.05004884744084,5.86790264455099,-2.74463289640143,6.05638622812406,-3.21915555183161,-1.68005215992289,-2.28670122888458,-1.37164500571665,2.88178750750937,-2.16929180668475,5.45132532089063,0.0193662143201432,-2.59054646111484,-3.21915555183161,11.9258996156706,1.26559127651703,1.5155163677389,7.02819216743638,-1.37164500571665,-1.37164500571665,-2.16929180668475,-1.37164500571665,-0.969820422401073,-0.249639116036141,-1.68005215992289,-0.475934090657451,3.72067515618617,9.40976413021011,-1.94011533598504,-2.22402434995752,-0.969820422401073,-2.16929180668475,3.66673739909436,2.35092642622174,13.76277342015,-1.40491432415762,1.7860079928928,-0.969820422401073,3.66546738231499,2.92550359218754,0.358128555810263,5.14367852297094,5.43389765369408,2.17131386800128,1.70895111484038,8.07227613440014,-3.06909381868045,9.11106934092729,3.63889870131059,6.75465514201708,3.44843193163686,4.66137012289856,1.80619310301497,-2.16929180668475,6.11463679007858,-0.969820422401073,-1.37164500571665,1.61351420118045,-2.56715950061402,-2.16929180668475,-0.969820422401073,-2.16929180668475,-1.37164500571665,6.27467412782976,-3.21915555183161,1.14338180450066,7.4866990648044
"34","FR-173",-0.707973092525405,3.33397175114083,-0.707973092525405,-0.707973092525405,-1.87403751114663,-1.41629256566146,8.89825567139684,5.16751542138535,-1.41629256566146,-1.47942884498449,-1.42129197785421,-1.41629256566146,-1.6982120101838,-1.58359237802634,-1.58359237802634,5.73914954077115,-1.00130677196922,8.34388275865854,-1.41629256566146,-1.41629256566146,-1.58359237802634,-1.22644532512504,4.89000704784728,3.71589609161596,-0.707973092525405,-1.00130677196922,-0.707973092525405,-1.00130677196922,-0.707973092525405,5.98554810871518,3.55134576664336,2.20687299896961,-1.58359237802634,-1.41629256566146,-1.00130677196922,-0.707973092525405,-1.00130677196922,-0.707973092525405,12.5769380862102,-1.6982120101838,7.32127195742569,-2.00359385575889,1.87128514608223,1.59142354134092,-1.22644532512504,-0.996177099431577,-1.00130677196922,3.7623559590125,-1.58359237802634,3.81753456455809,0.0681494317897837,-3.40142487243415,-2.34999744149338,9.37623588818561,2.61228594233104,0.581707408172389,4.56605898369615,-1.00130677196922,-1.00130677196922,-1.58359237802634,-1.00130677196922,-0.707973092525405,3.72782337216777,-1.22644532512504,2.02142456990057,3.16360589455208,13.951237833952,-1.41629256566146,-2.18735660722194,-0.707973092525405,-1.58359237802634,3.20867830730331,3.43131273102704,10.459582506892,-2.83536126900133,-0.00275709325033962,-0.707973092525405,5.67110882704998,4.6185829014759,0.133878405059593,4.03139428708655,11.9860651929061,4.28275335464382,5.98240055839508,6.60800020298588,-2.24045172886988,3.29234291806629,5.12718324664348,4.67169094390135,5.38810924564971,2.28674604932251,6.24612572582756,-1.58359237802634,7.63974942746186,-0.707973092525405,-1.00130677196922,7.56569267553804,3.17598411240086,-1.58359237802634,-0.707973092525405,-1.58359237802634,-1.00130677196922,11.0111745195228,-2.34999744149338,0.870307604905793,6.78731496620287
"35","FR-187",-0.751955028240626,3.37382582707988,-0.751955028240626,-0.751955028240626,-1.99045972861982,-1.5042779555506,3.82035549217082,1.39564786683928,-1.5042779555506,4.86104528462682,0.314100513173853,-1.5042779555506,-1.58165453443165,-1.6819710578163,-1.6819710578163,8.59224747838094,-1.06351169266595,4.86005658330398,-1.5042779555506,-1.5042779555506,-1.6819710578163,-1.30263669456744,0.128529321106779,3.06565450768284,-0.751955028240626,-1.06351169266595,-0.751955028240626,-1.06351169266595,-0.751955028240626,2.59813337561574,3.58136026394671,2.85549185518407,-1.6819710578163,-1.5042779555506,-1.06351169266595,-0.751955028240626,-1.06351169266595,-0.751955028240626,10.5498476994057,-1.05650396749929,3.48743613834909,-2.12806459778816,-1.99045972861982,2.03541238358636,-1.30263669456744,-0.806398229065313,-1.06351169266595,2.85977898079133,3.30929658468756,2.50057180332287,1.89323833607524,-1.08481703967661,-2.49598806951854,8.39308705515183,0.477367347006448,-0.492872402081624,3.9424945612559,-1.06351169266595,-1.06351169266595,-1.6819710578163,-1.06351169266595,-0.751955028240626,-0.218794257745277,5.14001120685159,2.84080042864059,0.345993651629909,11.4379369990471,-1.5042779555506,-2.77594998567679,-0.751955028240626,-1.6819710578163,2.78353541252537,4.81898267139549,11.1166182114772,0.0176274555877892,-1.3477435459287,-0.751955028240626,7.35899349573252,3.94056074610306,0.971966812353296,2.80609177754326,9.61524923252387,2.90778818884309,2.81136893114843,5.61916293366912,-2.37963696762056,1.21918048634627,-1.30263669456744,3.98175575896175,2.42655937881547,-1.99045972861982,5.50771254691578,3.30929658468756,4.15279034157692,-0.751955028240626,-1.06351169266595,5.20457413690169,-1.99045972861982,3.30929658468756,-0.751955028240626,-1.6819710578163,-1.06351169266595,9.16734742190683,0.978408761178175,3.32005007844791,6.14034381112568
"36","FR-194",-0.591611702745133,8.44829999250645,-0.591611702745133,-0.591611702745133,-1.56602353208491,-1.18351285550613,4.90262109027591,-0.00943384243793349,-1.18351285550613,2.13109017629339,8.60690318247975,-1.18351285550613,1.05005842291409,-1.32331552301864,-1.32331552301864,16.6468005120914,-0.836733501017462,15.6196817580316,-1.18351285550613,-1.18351285550613,-1.32331552301864,-1.02486862111218,12.0644754630178,1.52405277292085,-0.591611702745133,-0.836733501017462,-0.591611702745133,-0.836733501017462,-0.591611702745133,10.467605249006,3.53856196403367,3.51312140911504,-1.32331552301864,-1.18351285550613,-0.836733501017462,-0.591611702745133,-0.836733501017462,-0.591611702745133,19.2150986929039,0.739653551658963,3.44028530462332,2.21808804690562,2.52581087058628,1.58981754385406,-1.02486862111218,1.96593740723791,-0.836733501017462,-1.44973777954214,-1.32331552301864,15.6134915622304,8.38465123923629,1.5715659173676,-1.96375540608377,17.4415565347144,9.42748180101448,13.2527533214577,10.0564682211787,-0.836733501017462,-0.836733501017462,-1.32331552301864,-0.836733501017462,-0.591611702745133,0.920489148170023,-1.02486862111218,7.98674813144119,9.27627671987577,25.8599929349397,-1.18351285550613,-3.65798855945103,-0.591611702745133,-1.32331552301864,3.60442600605091,3.4336050567134,26.140797722679,0.339138155037315,-3.13742749173992,-0.591611702745133,7.00289293998075,2.12789122894308,12.6261819145299,9.36553455645007,6.13896459347985,16.3449975067834,6.43897206862588,17.2084046950729,-1.87221446157917,8.06462261874707,5.41777928030686,2.45139148828827,15.7557690952176,2.65305587605459,6.51836370351003,-1.32331552301864,11.9811564299121,-0.591611702745133,-0.836733501017462,8.95933273961257,-1.56602353208491,-1.32331552301864,-0.591611702745133,-1.32331552301864,-0.836733501017462,7.65749010556066,4.13603067885898,7.19991489206109,13.604271781158
"37","FR-198",-1.02620490076319,9.19426834201357,-1.02620490076319,-1.02620490076319,-2.71641182194183,-2.05291187919563,2.10035846998258,16.9038516598847,5.14267958913531,2.64373312814397,4.6329750674666,-2.05291187919563,-3.25678575480385,-2.29541246171521,-2.29541246171521,15.4022911708058,-1.45139120033056,4.32595863735397,-2.05291187919563,-2.05291187919563,-2.29541246171521,-1.77772886632166,5.06310494371482,5.06250877017059,-1.02620490076319,-1.45139120033056,-1.02620490076319,-1.45139120033056,-1.02620490076319,8.08305482074927,0.488384874721366,5.95501630351125,4.14104513520421,5.14267958913531,-1.45139120033056,-1.02620490076319,-1.45139120033056,-1.02620490076319,15.4373993875315,3.00446286674057,-0.893668856626264,1.28792804714618,1.50266758619767,2.73555295058365,-1.77772886632166,-2.34522206950612,-1.45139120033056,2.84510131377674,9.86496716200051,-0.437263231491106,7.37124617691273,1.08370020967874,0.935269771153926,7.78053931734284,3.35764669671313,5.79560303883359,2.17292833646345,-1.45139120033056,-1.45139120033056,4.14104513520421,-1.45139120033056,-1.02620490076319,6.85757543367848,5.61061751682801,9.37941604116135,8.14144695758309,15.833368472699,-2.05291187919563,-4.20976534599537,-1.02620490076319,-2.29541246171521,-1.74378490673403,0.352365612658064,11.186010304892,-4.10984776173381,14.9834898857352,-1.02620490076319,4.30466606416146,6.34014466727843,8.20280078453169,3.4959368778801,8.23007870087506,3.5521202578099,10.8642123601491,5.72850960571358,-3.24752814529761,3.62082323984405,6.8918383648717,15.6960243004977,5.20702562101244,2.96100422535642,7.87428846300512,9.86496716200051,4.10277450428934,-1.02620490076319,-1.45139120033056,0.383228485925474,3.12300265443075,9.86496716200051,-1.02620490076319,-2.29541246171521,-1.45139120033056,8.44333578167208,0.169622905783524,4.70197445555667,4.14326300170727
"38","FR-200",-1.18020726155339,-5.21995908622006,-1.18020726155339,-1.18020726155339,0.88338460990905,-2.36099194746974,2.08129281888611,3.05736430274127,3.79170783506539,8.74653603504952,2.955888834348,-2.36099194746974,-1.32371232963863,-2.63988454309825,3.9703284377428,-1.97513474410399,-1.66920118263992,-0.596838336074258,-2.36099194746974,-2.36099194746974,-2.63988454309825,-2.04451227580918,-0.631773467830013,1.13860648725676,-1.18020726155339,-1.66920118263992,-1.18020726155339,-1.66920118263992,-1.18020726155339,0.947853295269553,0.385530857486306,-1.90289022430421,2.86370629181175,3.79170783506539,-1.66920118263992,-1.18020726155339,-1.66920118263992,-1.18020726155339,3.40878202362742,0.814514941612908,3.51143939910313,1.88707486348485,5.42673425928384,1.8990825427711,3.67469630584993,0.0475673338743334,-1.66920118263992,-2.89208453251473,2.86370629181175,-6.14557518410778,-2.06361039842005,-2.97552291847845,-0.205161797004418,0.580202356507368,2.8382862016293,-0.336858011682632,-0.116844766604817,-1.66920118263992,-1.66920118263992,2.86370629181175,-1.66920118263992,-1.18020726155339,11.1032617065357,-2.04451227580918,-3.47604163614645,1.05275447551309,-3.14065427000952,-2.36099194746974,-1.96529681717984,-1.18020726155339,-2.63988454309825,0.685627906713532,0.230534616993815,3.99683673601508,2.2009484834031,-0.195093586267072,-1.18020726155339,3.2098161577024,2.16220482330349,0.41285101997881,3.77282657257135,8.84723911671294,0.2260291781057,4.23201910277876,2.22677600359175,-3.73488403371373,-2.74147773578776,-2.04451227580918,-2.67313152318891,0.347949817283369,-3.12406319170854,4.69508160046014,2.86370629181175,0.526004519472722,-1.18020726155339,-1.66920118263992,-3.14747710775048,-3.12406319170854,2.86370629181175,-1.18020726155339,4.44018587163977,-1.66920118263992,5.88097864851025,-3.91749923035789,-1.1117049628986,13.0978536900861
